"fish" "day" "state" "sub"
"4821" "21" 97 NA NA
"4822" "22" 97 NA NA
"4823" "23" 97 NA NA
"4824" "24" 97 NA NA
"4825" "25" 97 NA NA
"4826" "26" 97 6 3
"4827" "27" 97 NA NA
"4828" "28" 97 NA NA
"4829" "29" 97 NA NA
"4830" "30" 97 NA NA
"4831" "31" 97 NA NA
"4832" "32" 97 NA NA
"4833" "33" 97 NA NA
"4834" "34" 97 NA NA
"4835" "35" 97 1 2
"4836" "36" 97 NA NA
"4837" "37" 97 NA NA
"4838" "38" 97 NA NA
"4839" "39" 97 6 3
"4840" "40" 97 9 3
"4841" "41" 97 5 2
"4842" "42" 97 NA NA
"4843" "43" 97 6 3
"4844" "44" 97 NA NA
"4845" "45" 97 NA NA
"4846" "46" 97 6 3
"4847" "47" 97 NA NA
"4848" "48" 97 NA NA
"4849" "49" 97 8 1
"4850" "50" 97 9 2
"4851" "1" 98 4 3
"4852" "2" 98 NA NA
"4853" "3" 98 8 1
"4854" "4" 98 NA NA
"4855" "5" 98 NA NA
"4856" "6" 98 NA NA
"4857" "7" 98 NA NA
"4858" "8" 98 NA NA
"4859" "9" 98 NA NA
"4860" "10" 98 6 3
"4861" "11" 98 NA NA
"4862" "12" 98 9 2
"4863" "13" 98 7 2
"4864" "14" 98 NA NA
"4865" "15" 98 NA NA
"4866" "16" 98 NA NA
"4867" "17" 98 NA NA
"4868" "18" 98 NA NA
"4869" "19" 98 NA NA
"4870" "20" 98 5 3
"4871" "21" 98 6 3
"4872" "22" 98 6 3
"4873" "23" 98 NA NA
"4874" "24" 98 4 3
"4875" "25" 98 NA NA
"4876" "26" 98 6 3
"4877" "27" 98 NA NA
"4878" "28" 98 NA NA
"4879" "29" 98 NA NA
"4880" "30" 98 6 3
"4881" "31" 98 NA NA
"4882" "32" 98 NA NA
"4883" "33" 98 NA NA
"4884" "34" 98 NA NA
"4885" "35" 98 NA NA
"4886" "36" 98 NA NA
"4887" "37" 98 NA NA
"4888" "38" 98 NA NA
"4889" "39" 98 6 3
"4890" "40" 98 NA NA
"4891" "41" 98 NA NA
"4892" "42" 98 NA NA
"4893" "43" 98 NA NA
"4894" "44" 98 NA NA
"4895" "45" 98 NA NA
"4896" "46" 98 6 3
"4897" "47" 98 NA NA
"4898" "48" 98 NA NA
"4899" "49" 98 NA NA
"4900" "50" 98 9 3
"4901" "1" 99 4 2
"4902" "2" 99 5 3
"4903" "3" 99 NA NA
"4904" "4" 99 NA NA
"4905" "5" 99 6 3
"4906" "6" 99 NA NA
"4907" "7" 99 NA NA
"4908" "8" 99 NA NA
"4909" "9" 99 NA NA
"4910" "10" 99 NA NA
"4911" "11" 99 9 2
"4912" "12" 99 NA NA
"4913" "13" 99 NA NA
"4914" "14" 99 NA NA
"4915" "15" 99 NA NA
"4916" "16" 99 8 1
"4917" "17" 99 NA NA
"4918" "18" 99 NA NA
"4919" "19" 99 NA NA
"4920" "20" 99 NA NA
"4921" "21" 99 NA NA
"4922" "22" 99 NA NA
"4923" "23" 99 NA NA
"4924" "24" 99 NA NA
"4925" "25" 99 5 2
"4926" "26" 99 6 3
"4927" "27" 99 NA NA
"4928" "28" 99 NA NA
"4929" "29" 99 NA NA
"4930" "30" 99 NA NA
"4931" "31" 99 4 1
"4932" "32" 99 5 3
"4933" "33" 99 NA NA
"4934" "34" 99 8 1
"4935" "35" 99 NA NA
"4936" "36" 99 3 3
"4937" "37" 99 NA NA
"4938" "38" 99 NA NA
"4939" "39" 99 NA NA
"4940" "40" 99 NA NA
"4941" "41" 99 NA NA
"4942" "42" 99 NA NA
"4943" "43" 99 NA NA
"4944" "44" 99 6 3
"4945" "45" 99 NA NA
"4946" "46" 99 NA NA
"4947" "47" 99 NA NA
"4948" "48" 99 NA NA
"4949" "49" 99 NA NA
"4950" "50" 99 NA NA
"4951" "1" 100 NA NA
"4952" "2" 100 5 3
"4953" "3" 100 7 2
"4954" "4" 100 NA NA
"4955" "5" 100 6 3
"4956" "6" 100 6 3
"4957" "7" 100 8 1
"4958" "8" 100 6 3
"4959" "9" 100 NA NA
"4960" "10" 100 9 2
"4961" "11" 100 NA NA
"4962" "12" 100 8 1
"4963" "13" 100 NA NA
"4964" "14" 100 NA NA
"4965" "15" 100 NA NA
"4966" "16" 100 NA NA
"4967" "17" 100 NA NA
"4968" "18" 100 NA NA
"4969" "19" 100 NA NA
"4970" "20" 100 NA NA
"4971" "21" 100 NA NA
"4972" "22" 100 NA NA
"4973" "23" 100 NA NA
"4974" "24" 100 1 3
"4975" "25" 100 6 3
"4976" "26" 100 6 3
"4977" "27" 100 7 1
"4978" "28" 100 3 3
"4979" "29" 100 8 1
"4980" "30" 100 NA NA
"4981" "31" 100 NA NA
"4982" "32" 100 5 3
"4983" "33" 100 NA NA
"4984" "34" 100 8 3
"4985" "35" 100 NA NA
"4986" "36" 100 NA NA
"4987" "37" 100 NA NA
"4988" "38" 100 NA NA
"4989" "39" 100 NA NA
"4990" "40" 100 NA NA
"4991" "41" 100 NA NA
"4992" "42" 100 5 3
"4993" "43" 100 7 2
"4994" "44" 100 6 3
"4995" "45" 100 NA NA
"4996" "46" 100 4 2
"4997" "47" 100 NA NA
"4998" "48" 100 NA NA
"4999" "49" 100 NA NA
"5000" "50" 100 8 1
